acl3qb,acl3qb,9,8
jes3cu,fc5fz,9,8
jes3cu,gkr6sy,9,8
jes3cu,ho2es,13,1
jes3cu,jab7qb,9,8
jes3cu,jes3cu,10,9
jes3cu,jlc2xf,10,3
jes3cu,jmh2bj,8,6
jes3cu,jr3fs,10,3
jes3cu,jw6dz,12,6
jes3cu,kch8qx,14,5
jes3cu,LilBullystin,10,3
jes3cu,mah3xy,10,3
jes3cu,mc4xf,15,0
jes3cu,mjs5gw,10,9
jes3cu,nab8kd,-5,-5
jes3cu,phl2ds,12,6
jes3cu,sc2pu,9,8
jes3cu,slm2eh,10,9
jes3cu,stn4at,-5,-5
jes3cu,tml3cf,7,11
jes3cu,yn9sa,10,9
jes3cu,yx4qu,10,9
jes3cu,zls2cn,12,6
jlc2xf,acl3qb,8,10
jlc2xf,ahg3de,7,9
jlc2xf,Ahr7ee,14,10
jlc2xf,ahy9ng,8,10
jlc2xf,aru5mf,14,5
jlc2xf,bcp7cc_negotiator,9,8
jlc2xf,bmh5wx,9,8
jlc2xf,cmd3az,5,12
jlc2xf,ctr3sf,5,12
jlc2xf,drs5ma,7,11
jlc2xf,dtw8hn,14,5
jlc2xf,emr8ye,15,0
jlc2xf,erc7as,10,9
jlc2xf,fc5fz,8,10
jlc2xf,gkr6sy,9,8
jlc2xf,ho2es,15,0
jlc2xf,jab7qb,6,7
jlc2xf,jes3cu,10,9
jlc2xf,jlc2xf,10,9
jlc2xf,jmh2bj,11,4
jlc2xf,jr3fs,7,9
jlc2xf,jw6dz,10,9
jlc2xf,kch8qx,9,8
jlc2xf,LilBullystin,7,11
jlc2xf,mc4xf,11,7
jlc2xf,mjs5gw,10,9
jlc2xf,nab8kd,5,12
jlc2xf,phl2ds,10,9
jlc2xf,sc2pu,3,13
jlc2xf,slm2eh,-5,-5
jlc2xf,stn4at,5,12
jlc2xf,tml3cf,5,12
jlc2xf,yn9sa,9,8
jlc2xf,yx4qu,2,14
jlc2xf,zls2cn,10,9
jmh2bj,acl3qb,9,8
jmh2bj,ahg3de,7,11
jmh2bj,Ahr7ee,12,11
jmh2bj,ahy9ng,5,6
jmh2bj,aru5mf,10,9
jmh2bj,bcp7cc_negotiator,9,8
jmh2bj,bmh5wx,7,9
jmh2bj,cmd3az,7,9
jmh2bj,ctr3sf,9,8
jmh2bj,drs5ma,9,8
jmh2bj,dtw8hn,10,10
jmh2bj,emr8ye,12,2
jmh2bj,erc7as,7,11
jmh2bj,fc5fz,10,9
jmh2bj,gkr6sy,8,10
jmh2bj,ho2es,10,3
jmh2bj,jab7qb,6,10
jmh2bj,jes3cu,7,9
jmh2bj,jlc2xf,7,9
jmh2bj,jmh2bj,10,9
jmh2bj,jr3fs,7,9
jmh2bj,jw6dz,7,9
jmh2bj,kch8qx,9,8
jmh2bj,LilBullystin,10,9
jmh2bj,mah3xy,9,8
jmh2bj,mc4xf,11,7
jmh2bj,mjs5gw,7,9
jmh2bj,nab8kd,5,6
jmh2bj,phl2ds,10,9
jmh2bj,sc2pu,9,8
jmh2bj,slm2eh,10,9
jmh2bj,stn4at,5,12
jmh2bj,tml3cf,5,12
jmh2bj,yn9sa,9,8
jmh2bj,yx4qu,8,10
jmh2bj,zls2cn,9,8
jr3fs,acl3qb,4,11
jr3fs,Ahr7ee,11,12
jr3fs,ahy9ng,10,9
jr3fs,aru5mf,12,6
jr3fs,bcp7cc_negotiator,8,10
jr3fs,bmh5wx,9,8
jr3fs,cmd3az,9,8
jr3fs,ctr3sf,10,9
jr3fs,drs5ma,14,5
jr3fs,dtw8hn,10,2
jr3fs,emr8ye,12,2
jr3fs,erc7as,10,9
jr3fs,fc5fz,4,8
jr3fs,gkr6sy,8,10
jr3fs,ho2es,14,5
jr3fs,jab7qb,10,9
jr3fs,jes3cu,9,8
jr3fs,jlc2xf,10,9
jr3fs,jmh2bj,11,4
jr3fs,jr3fs,9,8
jr3fs,jw6dz,8,10
jr3fs,kch8qx,12,6
jr3fs,LilBullystin,10,9
jr3fs,mah3xy,10,9
jr3fs,mc4xf,10,9
jr3fs,mjs5gw,9,8
jr3fs,nab8kd,10,9
jr3fs,phl2ds,12,6
jr3fs,sc2pu,8,10
jr3fs,slm2eh,8,6
jr3fs,stn4at,10,9
jr3fs,tml3cf,5,12
jr3fs,yn9sa,10,9
jr3fs,yx4qu,8,10
jr3fs,zls2cn,12,6
jw6dz,acl3qb,8,10
jw6dz,ahg3de,10,9
jw6dz,Ahr7ee,12,11
jw6dz,ahy9ng,8,10
jw6dz,aru5mf,12,6
jw6dz,bcp7cc_negotiator,10,9
jw6dz,bmh5wx,12,6
jw6dz,cmd3az,10,9
jw6dz,ctr3sf,10,9
jw6dz,drs5ma,8,10
jw6dz,dtw8hn,10,9
jw6dz,emr8ye,13,1
jw6dz,erc7as,10,9
jw6dz,fc5fz,10,9
jw6dz,gkr6sy,8,10
jw6dz,ho2es,13,1
jw6dz,jab7qb,10,9
jw6dz,jes3cu,10,9
jw6dz,jlc2xf,8,10
jw6dz,jmh2bj,8,10
jw6dz,jr3fs,9,8
jw6dz,jw6dz,15,0
jw6dz,kch8qx,12,6
jw6dz,LilBullystin,12,6
jw6dz,mah3xy,11,4
jw6dz,mc4xf,10,9
jw6dz,mjs5gw,10,9
jw6dz,nab8kd,7,11
jw6dz,phl2ds,12,6
jw6dz,sc2pu,10,9
jw6dz,slm2eh,7,11
jw6dz,stn4at,8,10
jw6dz,tml3cf,5,12
jw6dz,yn9sa,8,10
jw6dz,yx4qu,9,8
jw6dz,zls2cn,12,6
kch8qx,acl3qb,0,15
kch8qx,ahg3de,5,12
kch8qx,Ahr7ee,14,10
kch8qx,ahy9ng,8,10
kch8qx,aru5mf,14,5
kch8qx,bcp7cc_negotiator,9,8
kch8qx,bmh5wx,12,6
kch8qx,cmd3az,9,8
kch8qx,ctr3sf,5,12
kch8qx,drs5ma,9,8
kch8qx,dtw8hn,5,12
kch8qx,emr8ye,15,0
kch8qx,erc7as,7,11
kch8qx,fc5fz,8,10
kch8qx,gkr6sy,10,9
kch8qx,ho2es,15,0
kch8qx,jab7qb,5,12
kch8qx,jes3cu,8,10
kch8qx,jlc2xf,10,9
kch8qx,jmh2bj,11,4
kch8qx,jr3fs,5,12
kch8qx,jw6dz,5,12
kch8qx,kch8qx,14,5
kch8qx,LilBullystin,9,10
kch8qx,mah3xy,10,9
kch8qx,mc4xf,10,9
kch8qx,mjs5gw,5,12
kch8qx,nab8kd,7,11
kch8qx,phl2ds,10,9
kch8qx,sc2pu,7,11
kch8qx,slm2eh,10,9
kch8qx,stn4at,7,9
kch8qx,tml3cf,5,12
kch8qx,yn9sa,10,9
kch8qx,yx4qu,8,10
kch8qx,zls2cn,10,9
LilBullystin,acl3qb,9,8
LilBullystin,ahg3de,8,10
LilBullystin,Ahr7ee,14,10
LilBullystin,ahy9ng,14,5
LilBullystin,aru5mf,14,5
LilBullystin,bcp7cc_negotiator,5,12
LilBullystin,bmh5wx,9,8
LilBullystin,cmd3az,-5,-5
LilBullystin,ctr3sf,5,12
LilBullystin,drs5ma,5,12
LilBullystin,dtw8hn,14,5
LilBullystin,emr8ye,15,0
LilBullystin,erc7as,14,5
LilBullystin,fc5fz,8,10
LilBullystin,gkr6sy,10,9
LilBullystin,ho2es,15,0
LilBullystin,jab7qb,14,5
LilBullystin,jes3cu,10,9
LilBullystin,jlc2xf,14,5
LilBullystin,jmh2bj,9,8
LilBullystin,jr3fs,12,6
LilBullystin,jw6dz,14,5
LilBullystin,kch8qx,14,5
LilBullystin,LilBullystin,14,5
LilBullystin,mc4xf,6,7
LilBullystin,mjs5gw,10,9
LilBullystin,nab8kd,12,6
LilBullystin,phl2ds,12,6
LilBullystin,sc2pu,9,8
LilBullystin,slm2eh,10,9
LilBullystin,stn4at,8,10
LilBullystin,tml3cf,5,12
LilBullystin,yn9sa,9,8
LilBullystin,yx4qu,10,9
LilBullystin,zls2cn,14,5
mah3xy,acl3qb,9,8
mah3xy,ahg3de,7,9
mah3xy,Ahr7ee,14,10
mah3xy,ahy9ng,8,10
mah3xy,aru5mf,14,5
mah3xy,bcp7cc_negotiator,9,8
mah3xy,bmh5wx,9,8
mah3xy,cmd3az,6,7
mah3xy,ctr3sf,-5,-5
mah3xy,drs5ma,9,8
mah3xy,dtw8hn,10,7
mah3xy,emr8ye,15,0
mah3xy,erc7as,10,9
mah3xy,fc5fz,8,10
mah3xy,gkr6sy,9,8
mah3xy,ho2es,15,0
mah3xy,jab7qb,10,9
mah3xy,jes3cu,10,9
mah3xy,jlc2xf,10,9
mah3xy,jmh2bj,8,6
mah3xy,jr3fs,9,8
mah3xy,jw6dz,10,9
mah3xy,kch8qx,9,8
mah3xy,mah3xy,10,9
mah3xy,mc4xf,11,7
mah3xy,mjs5gw,10,9
mah3xy,nab8kd,8,10
mah3xy,phl2ds,10,9
mah3xy,sc2pu,9,8
mah3xy,slm2eh,-5,-5
mah3xy,stn4at,5,12
mah3xy,tml3cf,-5,-5
mah3xy,yn9sa,9,8
mah3xy,yx4qu,9,8
mah3xy,zls2cn,10,9
mc4xf,acl3qb,8,10
mc4xf,ahg3de,7,11
mc4xf,Ahr7ee,10,9
mc4xf,ahy9ng,10,9
mc4xf,aru5mf,14,5
mc4xf,bcp7cc_negotiator,7,11
mc4xf,bmh5wx,9,8
mc4xf,cmd3az,9,8
mc4xf,ctr3sf,7,9
mc4xf,drs5ma,7,11
mc4xf,dtw8hn,7,5
mc4xf,emr8ye,14,5
mc4xf,erc7as,7,11
mc4xf,fc5fz,8,10
mc4xf,gkr6sy,8,10
mc4xf,ho2es,9,8
mc4xf,jab7qb,10,9
mc4xf,jes3cu,8,10
mc4xf,jlc2xf,10,9
mc4xf,jmh2bj,11,4
mc4xf,jr3fs,8,10
mc4xf,jw6dz,8,10
mc4xf,kch8qx,9,8
mc4xf,LilBullystin,9,5
mc4xf,mah3xy,10,9
mc4xf,mc4xf,10,9
mc4xf,mjs5gw,7,11
mc4xf,nab8kd,7,11
mc4xf,phl2ds,10,9
mc4xf,sc2pu,9,8
mc4xf,slm2eh,7,11
mc4xf,stn4at,10,9
mc4xf,tml3cf,-5,-5
mc4xf,yn9sa,9,8
mc4xf,yx4qu,8,10
mc4xf,zls2cn,10,9
mjs5gw,aru5mf,12,6
mjs5gw,ctr3sf,12,6
mjs5gw,emr8ye,14,5
mjs5gw,kch8qx,12,6
mjs5gw,phl2ds,12,6
nab8kd,acl3qb,8,10
nab8kd,ahg3de,10,9
nab8kd,Ahr7ee,9,8
nab8kd,ahy9ng,9,7
nab8kd,aru5mf,10,9
nab8kd,bcp7cc_negotiator,10,9
nab8kd,bmh5wx,-5,-5
nab8kd,cmd3az,10,9
nab8kd,ctr3sf,12,6
nab8kd,drs5ma,10,9
nab8kd,dtw8hn,7,7
nab8kd,emr8ye,14,5
nab8kd,erc7as,10,9
nab8kd,fc5fz,8,10
nab8kd,gkr6sy,-5,-5
nab8kd,ho2es,9,5
nab8kd,jab7qb,10,9
nab8kd,jes3cu,10,9
nab8kd,jlc2xf,10,9
nab8kd,jmh2bj,8,6
nab8kd,jr3fs,7,9
nab8kd,jw6dz,6,10
nab8kd,kch8qx,15,0
nab8kd,LilBullystin,12,6
nab8kd,mah3xy,9,8
nab8kd,mc4xf,10,9
nab8kd,mjs5gw,10,9
nab8kd,nab8kd,10,9
nab8kd,phl2ds,10,9
nab8kd,sc2pu,8,10
nab8kd,slm2eh,-5,-5
nab8kd,stn4at,7,9
nab8kd,tml3cf,7,11
nab8kd,yn9sa,9,8
nab8kd,yx4qu,9,8
nab8kd,zls2cn,9,8
phl2ds,acl3qb,8,10
phl2ds,ahg3de,7,11
phl2ds,Ahr7ee,10,9
phl2ds,ahy9ng,10,9
phl2ds,aru5mf,14,5
phl2ds,bcp7cc_negotiator,9,8
phl2ds,bmh5wx,9,8
phl2ds,cmd3az,10,9
phl2ds,ctr3sf,10,9
phl2ds,drs5ma,9,8
phl2ds,dtw8hn,7,9
phl2ds,emr8ye,14,5
phl2ds,erc7as,7,11
phl2ds,fc5fz,9,8
phl2ds,gkr6sy,8,10
phl2ds,ho2es,6,10
phl2ds,jab7qb,10,9
phl2ds,jes3cu,8,10
phl2ds,jlc2xf,10,9
phl2ds,jmh2bj,11,4
phl2ds,jr3fs,7,11
phl2ds,jw6dz,10,9
phl2ds,kch8qx,14,5
phl2ds,LilBullystin,7,11
phl2ds,mah3xy,10,9
phl2ds,mc4xf,7,11
phl2ds,mjs5gw,10,9
phl2ds,nab8kd,6,10
phl2ds,phl2ds,10,9
phl2ds,sc2pu,8,10
phl2ds,slm2eh,-5,-5
phl2ds,stn4at,8,10
phl2ds,tml3cf,-5,-5
phl2ds,yn9sa,7,11
phl2ds,yx4qu,7,9
phl2ds,zls2cn,10,9
sc2pu,acl3qb,9,8
sc2pu,ahg3de,10,9
sc2pu,Ahr7ee,12,11
sc2pu,ahy9ng,13,1
sc2pu,aru5mf,14,5
sc2pu,bcp7cc_negotiator,5,12
sc2pu,bmh5wx,9,8
sc2pu,cmd3az,-5,-5
sc2pu,ctr3sf,-5,-5
sc2pu,drs5ma,11,7
sc2pu,dtw8hn,14,5
sc2pu,emr8ye,14,5
sc2pu,erc7as,10,9
sc2pu,fc5fz,8,10
sc2pu,gkr6sy,8,10
sc2pu,ho2es,13,1
sc2pu,jab7qb,11,7
sc2pu,jes3cu,10,9
sc2pu,jlc2xf,13,1
sc2pu,jmh2bj,8,6
sc2pu,jr3fs,11,7
sc2pu,jw6dz,12,6
sc2pu,kch8qx,14,5
sc2pu,LilBullystin,11,7
sc2pu,mah3xy,10,3
sc2pu,mc4xf,11,7
sc2pu,mjs5gw,10,9
sc2pu,nab8kd,-5,-5
sc2pu,phl2ds,12,6
sc2pu,sc2pu,9,8
sc2pu,slm2eh,10,9
sc2pu,stn4at,5,12
sc2pu,tml3cf,7,11
sc2pu,yn9sa,-5,-5
sc2pu,yx4qu,9,8
sc2pu,zls2cn,12,6
slm2eh,acl3qb,0,15
slm2eh,ahg3de,10,9
slm2eh,Ahr7ee,14,10
slm2eh,ahy9ng,9,8
slm2eh,aru5mf,14,5
slm2eh,bcp7cc_negotiator,10,9
slm2eh,bmh5wx,9,8
slm2eh,cmd3az,10,9
slm2eh,ctr3sf,-5,-5
slm2eh,drs5ma,-5,-5
slm2eh,dtw8hn,10,0
slm2eh,emr8ye,15,0
slm2eh,erc7as,7,11
slm2eh,fc5fz,9,8
slm2eh,gkr6sy,9,8
slm2eh,ho2es,15,0
slm2eh,jab7qb,9,8
slm2eh,jes3cu,12,6
slm2eh,jlc2xf,-5,-5
slm2eh,jmh2bj,5,12
slm2eh,jr3fs,9,8
slm2eh,jw6dz,12,6
slm2eh,kch8qx,7,11
slm2eh,LilBullystin,12,6
slm2eh,mc4xf,11,7
slm2eh,mjs5gw,-5,-5
slm2eh,nab8kd,12,6
slm2eh,phl2ds,12,6
slm2eh,sc2pu,-5,-5
slm2eh,slm2eh,14,5
slm2eh,stn4at,10,9
slm2eh,tml3cf,5,12
slm2eh,yn9sa,-5,-5
slm2eh,yx4qu,7,11
slm2eh,zls2cn,12,6
stn4at,acl3qb,2,14
stn4at,ahg3de,10,9
stn4at,Ahr7ee,14,10
stn4at,ahy9ng,10,6
stn4at,aru5mf,10,9
stn4at,bcp7cc_negotiator,9,8
stn4at,bmh5wx,10,9
stn4at,cmd3az,10,9
stn4at,ctr3sf,11,7
stn4at,drs5ma,9,8
stn4at,dtw8hn,10,9
stn4at,emr8ye,14,5
stn4at,erc7as,10,9
stn4at,fc5fz,8,10
stn4at,gkr6sy,9,8
stn4at,ho2es,10,3
stn4at,jab7qb,10,9
stn4at,jes3cu,10,9
stn4at,jlc2xf,11,7
stn4at,jmh2bj,9,8
stn4at,jr3fs,11,7
stn4at,jw6dz,12,6
stn4at,kch8qx,10,9
stn4at,LilBullystin,10,9
stn4at,mah3xy,10,9
stn4at,mc4xf,10,9
stn4at,mjs5gw,10,9
stn4at,nab8kd,0,15
stn4at,phl2ds,10,9
stn4at,sc2pu,9,8
stn4at,slm2eh,5,12
stn4at,stn4at,7,9
stn4at,tml3cf,5,12
stn4at,yn9sa,10,9
stn4at,yx4qu,9,8
stn4at,zls2cn,9,8
tml3cf,acl3qb,9,8
tml3cf,ahg3de,10,9
tml3cf,Ahr7ee,14,10
tml3cf,ahy9ng,12,6
tml3cf,aru5mf,14,5
tml3cf,bcp7cc_negotiator,5,12
tml3cf,bmh5wx,12,6
tml3cf,cmd3az,12,6
tml3cf,ctr3sf,10,9
tml3cf,drs5ma,6,7
tml3cf,dtw8hn,12,6
tml3cf,emr8ye,15,0
tml3cf,erc7as,12,6
tml3cf,fc5fz,8,10
tml3cf,gkr6sy,12,6
tml3cf,ho2es,15,0
tml3cf,jab7qb,12,6
tml3cf,jes3cu,12,6
tml3cf,jlc2xf,12,6
tml3cf,jmh2bj,9,8
tml3cf,jr3fs,12,6
tml3cf,jw6dz,8,10
tml3cf,kch8qx,14,5
tml3cf,LilBullystin,12,6
tml3cf,mc4xf,11,7
tml3cf,mjs5gw,10,9
tml3cf,nab8kd,11,7
tml3cf,phl2ds,12,6
tml3cf,sc2pu,9,8
tml3cf,slm2eh,10,9
tml3cf,stn4at,8,10
tml3cf,tml3cf,5,12
tml3cf,yn9sa,-5,-5
tml3cf,yx4qu,4,8
tml3cf,zls2cn,12,6
vmk5dw,emr8ye,15,0
vmk5dw,ho2es,15,0
yn9sa,acl3qb,8,10
yn9sa,Ahr7ee,14,10
yn9sa,ahy9ng,8,10
yn9sa,aru5mf,14,5
yn9sa,bcp7cc_negotiator,9,8
yn9sa,bmh5wx,9,8
yn9sa,cmd3az,-5,-5
yn9sa,ctr3sf,-5,-5
yn9sa,drs5ma,9,8
yn9sa,dtw8hn,11,7
yn9sa,emr8ye,15,0
yn9sa,erc7as,15,0
yn9sa,fc5fz,8,10
yn9sa,gkr6sy,8,10
yn9sa,ho2es,15,0
yn9sa,jab7qb,10,9
yn9sa,jes3cu,8,10
yn9sa,jlc2xf,10,9
yn9sa,jmh2bj,11,4
yn9sa,jr3fs,6,10
yn9sa,jw6dz,10,9
yn9sa,kch8qx,14,5
yn9sa,LilBullystin,10,9
yn9sa,mah3xy,10,9
yn9sa,mc4xf,10,9
yn9sa,mjs5gw,10,9
yn9sa,nab8kd,10,9
yn9sa,phl2ds,10,9
yn9sa,sc2pu,8,10
yn9sa,slm2eh,-5,-5
yn9sa,stn4at,10,9
yn9sa,tml3cf,-5,-5
yn9sa,yn9sa,10,9
yn9sa,yx4qu,9,8
yn9sa,zls2cn,10,9
yx4qu,acl3qb,8,10
yx4qu,ahg3de,-5,-5
yx4qu,Ahr7ee,10,9
yx4qu,ahy9ng,10,9
yx4qu,aru5mf,14,5
yx4qu,bcp7cc_negotiator,10,9
yx4qu,bmh5wx,9,8
yx4qu,cmd3az,9,8
yx4qu,ctr3sf,10,9
yx4qu,drs5ma,8,6
yx4qu,dtw8hn,10,10
yx4qu,emr8ye,14,5
yx4qu,erc7as,10,9
yx4qu,fc5fz,8,10
yx4qu,gkr6sy,9,8
yx4qu,ho2es,11,4
yx4qu,jab7qb,10,9
yx4qu,jes3cu,8,10
yx4qu,jlc2xf,10,9
yx4qu,jmh2bj,11,4
yx4qu,jr3fs,13,1
yx4qu,jw6dz,12,6
yx4qu,kch8qx,14,5
yx4qu,LilBullystin,12,6
yx4qu,mah3xy,10,9
yx4qu,mc4xf,9,8
yx4qu,mjs5gw,8,10
yx4qu,nab8kd,8,10
yx4qu,phl2ds,10,9
yx4qu,sc2pu,9,8
yx4qu,slm2eh,10,9
yx4qu,stn4at,-5,-5
yx4qu,tml3cf,-5,-5
yx4qu,yn9sa,-5,-5
yx4qu,yx4qu,10,9
yx4qu,zls2cn,10,9
zls2cn,acl3qb,7,11
zls2cn,ahg3de,8,10
zls2cn,Ahr7ee,8,10
zls2cn,ahy9ng,8,10
zls2cn,aru5mf,12,6
zls2cn,bcp7cc_negotiator,9,8
zls2cn,bmh5wx,9,8
zls2cn,cmd3az,10,9
zls2cn,ctr3sf,12,6
zls2cn,drs5ma,10,9
zls2cn,dtw8hn,7,9
zls2cn,emr8ye,14,5
zls2cn,erc7as,7,11
zls2cn,fc5fz,-5,-5
zls2cn,gkr6sy,8,10
zls2cn,ho2es,11,7
zls2cn,jab7qb,10,9
zls2cn,jes3cu,8,10
zls2cn,jlc2xf,8,10
zls2cn,jmh2bj,9,8
zls2cn,jr3fs,9,8
zls2cn,jw6dz,8,10
zls2cn,kch8qx,12,6
zls2cn,LilBullystin,9,8
zls2cn,mah3xy,8,10
zls2cn,mc4xf,7,11
zls2cn,mjs5gw,10,9
zls2cn,nab8kd,7,11
zls2cn,phl2ds,12,6
zls2cn,sc2pu,8,10
zls2cn,slm2eh,-5,-5
zls2cn,stn4at,-5,-5
zls2cn,tml3cf,-5,-5
zls2cn,yn9sa,8,10
zls2cn,yx4qu,10,9
zls2cn,zls2cn,8,10
